title,url,raw_price,description,price,year,mileage,fuel,transmission,brand
https://www.sauto.cz/osobni/detail/ford/tourneo-custom/209865456,"Ford Tourneo Custom,
2.0 TDCI",290 400 Kč,"2017, 212 000 km, Nafta, Automatická",290400.0,2017.0,212000.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/ford/tourneo-custom/209865456
https://www.sauto.cz/osobni/detail/renault/trafic/209490618,"Renault Trafic,
Long, Obytná vestavba",549 999 Kč,"2020, 118 745 km, Nafta, Manuální",549999.0,2020.0,118745.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/renault/trafic/209490618
https://www.sauto.cz/osobni/detail/ford/focus/209865447,Ford Focus,329 998 Kč,"2015, 158 000 km, Benzín, Manuální",329998.0,2015.0,158000.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/ford/focus/209865447
https://www.sauto.cz/osobni/detail/tesla/model-3/209856066,"Tesla Model 3,
Long Range 4WD 74kWh, SoH 90%",550 000 Kč,"2021, 175 624 km, Elektro, Automatická",550000.0,2021.0,175624.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/tesla/model-3/209856066
https://www.sauto.cz/osobni/detail/skoda/fabia/209821275,"Škoda Fabia,
1.2 TSI, Serv.kniha, Klima",100 000 Kč,"2010, 169 574 km, Benzín, Manuální",100000.0,2010.0,169574.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/skoda/fabia/209821275
https://www.sauto.cz/osobni/detail/dacia/duster/209820555,"Dacia Duster,
1.2 TCe, Navi, Kožené sedačky",150 000 Kč,"2015, 137 181 km, Benzín, Manuální",150000.0,2015.0,137181.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/dacia/duster/209820555
https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209492859,"Mercedes-Benz GLE,
580*4M*TAŽ*PANO*HUD*BURM3D*",1 599 000 Kč,"2020, 111 348 km, Benzín, Automatická",1599000.0,2020.0,111348.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209492859
https://www.sauto.cz/osobni/detail/land-rover/discovery/209349828,"Land Rover Discovery,
3.0 TDV6 HSE AWD AUT CZ",699 000 Kč,"2017, 138 525 km, Nafta, Automatická",699000.0,2017.0,138525.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/land-rover/discovery/209349828
https://www.sauto.cz/osobni/detail/skoda/fabia/209789832,"Škoda Fabia,
1.0 TSI, Monte Carlo, Automat",340 000 Kč,"2017, 42 990 km, Benzín, Automatická",340000.0,2017.0,42990.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/skoda/fabia/209789832
https://www.sauto.cz/osobni/detail/tesla/model-3/209749299,"Tesla Model 3,
Long Range 4WD 78kWh, SoH 86%",580 000 Kč,"2019, 50 078 km, Elektro, Automatická",580000.0,2019.0,50078.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/tesla/model-3/209749299
https://www.sauto.cz/osobni/detail/volkswagen/golf/209520297,"Volkswagen Golf,
1.0 TSI, Serv.kniha, Klima",280 000 Kč,"2017, 37 795 km, Benzín, Manuální",280000.0,2017.0,37795.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/golf/209520297
https://www.sauto.cz/osobni/detail/dacia/duster/209417238,"Dacia Duster,
1.3 TCe, Serv.kniha, Navi",280 000 Kč,"2019, 68 784 km, Benzín, Manuální",280000.0,2019.0,68784.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/dacia/duster/209417238
https://www.sauto.cz/osobni/detail/skoda/fabia/209415600,"Škoda Fabia,
1.0 TSI, Style, ČR,1.maj",190 000 Kč,"2020, 181 762 km, Benzín, Manuální",190000.0,2020.0,181762.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/skoda/fabia/209415600
https://www.sauto.cz/osobni/detail/ford/kuga/209409825,"Ford Kuga,
2.0 TDCi, NOVÁ CENA, 4X4",150 000 Kč,"2010, 195 751 km, Nafta, Manuální",150000.0,2010.0,195751.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/ford/kuga/209409825
https://www.sauto.cz/osobni/detail/skoda/fabia/209403099,"Škoda Fabia,
1.2 TSI, Style, NOVÁ CENA",195 000 Kč,"2016, 171 627 km, Benzín, Manuální",195000.0,2016.0,171627.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/skoda/fabia/209403099
https://www.sauto.cz/osobni/detail/skoda/fabia/209316648,"Škoda Fabia,
1.4 TDI, NOVÁ CENA, Serv.kniha",170 000 Kč,"2018, 140 740 km, Nafta, Manuální",170000.0,2018.0,140740.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/skoda/fabia/209316648
https://www.sauto.cz/osobni/detail/volkswagen/golf/209315604,"Volkswagen Golf,
1.0 TSI, NOVÁ CENA, ČR,1.maj",370 000 Kč,"2022, 94 792 km, Benzín, Manuální",370000.0,2022.0,94792.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/golf/209315604
https://www.sauto.cz/osobni/detail/hyundai/tucson/209245743,"Hyundai Tucson,
1.6 T-GDI, NOVÁ CENA",640 000 Kč,"2025, 14 237 km, Benzín, Manuální",640000.0,2025.0,14237.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/hyundai/tucson/209245743
https://www.sauto.cz/osobni/detail/ford/kuga/209178486,"Ford Kuga,
1.5 TDCi, NOVÁ CENA",290 000 Kč,"2017, 100 625 km, Nafta, Manuální",290000.0,2017.0,100625.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/ford/kuga/209178486
https://www.sauto.cz/osobni/detail/hyundai/tucson/209148552,"Hyundai Tucson,
1.6 T-GDI, Trikolor, NOVÁ CENA",400 000 Kč,"2018, 82 175 km, Benzín, Automatická",400000.0,2018.0,82175.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/hyundai/tucson/209148552
https://www.sauto.cz/osobni/detail/ssangyong/korando/209865474,"SsangYong Korando,
1.5 T-GDI, Automat, ČR,1.maj",470 000 Kč,"2024, 21 626 km, Benzín, Automatická",470000.0,2024.0,21626.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/ssangyong/korando/209865474
https://www.sauto.cz/osobni/detail/fiat/bravo/209865468,"Fiat Bravo,
1.4 16V, po STK",40 000 Kč,"2011, 161 917 km, Benzín, Manuální",40000.0,2011.0,161917.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/fiat/bravo/209865468
https://www.sauto.cz/osobni/detail/chevrolet/spark/209865465,"Chevrolet Spark,
0.8i, oblíbený vůz",35 000 Kč,"2008, 44 269 km, Benzín, Manuální",35000.0,2008.0,44269.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/chevrolet/spark/209865465
https://www.sauto.cz/osobni/detail/hyundai/i30/209865462,"Hyundai i30,
1.5 T-GDI MHEV, ČR,1.maj",330 000 Kč,"2021, 84 024 km, Benzín, Manuální",330000.0,2021.0,84024.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/hyundai/i30/209865462
https://www.sauto.cz/osobni/detail/toyota/proace-verso/209865459,"Toyota Proace Verso,
2.0 D-4D, Klima, ČR, 1Maj, DPH",700 000 Kč,"2021, 54 935 km, Nafta, Manuální",700000.0,2021.0,54935.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/toyota/proace-verso/209865459
https://www.sauto.cz/osobni/detail/toyota/rav4/209791662,"Toyota Rav4,
2.0 Valvematic 4x4 manuál 6 st",499 999 Kč,"2017, 99 000 km, Benzín, Manuální",499999.0,2017.0,99000.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/toyota/rav4/209791662
https://www.sauto.cz/osobni/detail/audi/a3/209031339,"Audi A3,
Audi A3, 2.0 TDI.S-LINE",325 000 Kč,"2019, 230 000 km, Nafta, Automatická",325000.0,2019.0,230000.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/audi/a3/209031339
https://www.sauto.cz/osobni/detail/mercedes-benz/gle/208171265,"Mercedes-Benz GLE,
350de 4M Burm Nez.Top Tažné",1 949 000 Kč,"2022, 35 559 km, Hybridní, Automatická",1949000.0,2022.0,35559.0,Hybridní,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/gle/208171265
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-v/209359899,"Mercedes-Benz Třídy V,
300d 9G-TRONIC XL, BURMESTER",1 299 900 Kč,"2021, 41 270 km, Nafta, Automatická",1299900.0,2021.0,41270.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-v/209359899
https://www.sauto.cz/osobni/detail/volvo/xc60/209353200,"Volvo XC60,
T6 AWD RECHARGE, WEBASTO",829 900 Kč,"2021, 117 920 km, Hybridní, Automatická",829900.0,2021.0,117920.0,Hybridní,Automatická,https://www.sauto.cz/osobni/detail/volvo/xc60/209353200
https://www.sauto.cz/osobni/detail/bmw/rada-2/209337219,"BMW Řada 2,
218i ACTIVE TOURER M-SPORT",619 900 Kč,"2023, 46 165 km, Benzín, Automatická",619900.0,2023.0,46165.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/bmw/rada-2/209337219
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-v/209334183,"Mercedes-Benz Třídy V,
250d 4MATIC XL, DISTRONIC+",724 900 Kč,"2016, 236 840 km, Nafta, Automatická",724900.0,2016.0,236840.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-v/209334183
https://www.sauto.cz/osobni/detail/kia/xcee-d/209334168,"Kia XCee´d,
1.6 CRDi 100KW DCT EXCLUSIVE",469 900 Kč,"2022, 76 835 km, Nafta, Automatická",469900.0,2022.0,76835.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/kia/xcee-d/209334168
https://www.sauto.cz/osobni/detail/mercedes-benz/glc/209305329,"Mercedes-Benz GLC,
220d 4MATIC 9G-TRONIC AMG",749 900 Kč,"2019, 64 750 km, Nafta, Automatická",749900.0,2019.0,64750.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/glc/209305329
https://www.sauto.cz/osobni/detail/audi/s6/209293614,"Audi S6,
55TDI QUATTRO, VIRTUAL, MATRIX",1 129 900 Kč,"2020, 99 010 km, Nafta, Automatická",1129900.0,2020.0,99010.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/audi/s6/209293614
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/209286990,"Mercedes-Benz Třídy E,
300 AMG 9G-TRONIC CABRIO",899 900 Kč,"2018, 61 690 km, Benzín, Automatická",899900.0,2018.0,61690.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/209286990
https://www.sauto.cz/osobni/detail/audi/a6-allroad/209281530,"Audi A6 allroad,
50TDI QUATTRO, B&O, WEBASTO",1 999 900 Kč,"2024, 15 km, Nafta, Automatická",1999900.0,2024.0,15.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/audi/a6-allroad/209281530
https://www.sauto.cz/osobni/detail/volvo/xc60/209270790,"Volvo XC60,
D4 AWD MOMENTUM, TEMPOMAT, PDC",379 900 Kč,"2016, 136 360 km, Nafta, Automatická",379900.0,2016.0,136360.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volvo/xc60/209270790
https://www.sauto.cz/osobni/detail/peugeot/208/209259006,"Peugeot 208,
208 PURE TECH ACTIVE 82 S&S",199 900 Kč,"2019, 92 600 km, Benzín, Manuální",199900.0,2019.0,92600.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/peugeot/208/209259006
https://www.sauto.cz/osobni/detail/bmw/rada-2/209238423,"BMW Řada 2,
218i ACTIVE TOURER A/T LED",479 900 Kč,"2022, 118 235 km, Benzín, Automatická",479900.0,2022.0,118235.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/bmw/rada-2/209238423
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209210157,"Mercedes-Benz Třídy C,
220d 4MATIC AMG, BURMESTER",1 399 900 Kč,"2024, 31 300 km, Nafta, Automatická",1399900.0,2024.0,31300.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209210157
https://www.sauto.cz/osobni/detail/skoda/enyaq-iv/209192556,"Škoda Enyaq iV,
RS 4x4 82KWH, TEPELNÉ ČERPADLO",999 900 Kč,"2023, 33 500 km, Elektro, Automatická",999900.0,2023.0,33500.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/skoda/enyaq-iv/209192556
https://www.sauto.cz/osobni/detail/audi/sq7/209167152,"Audi SQ7,
QUATTRO, 7.MÍST, WEBASTO, B&O",2 899 900 Kč,"2026, 100 km, Benzín, Automatická",2899900.0,2026.0,100.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/audi/sq7/209167152
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209159958,"Mercedes-Benz Třídy C,
43 4MATIC AMG, BURMESTER",599 900 Kč,"2015, 142 635 km, Benzín, Automatická",599900.0,2015.0,142635.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209159958
https://www.sauto.cz/osobni/detail/volvo/xc60/209152728,"Volvo XC60,
D4 AWD R-DESIGN, ACC",399 900 Kč,"2017, 179 250 km, Nafta, Automatická",399900.0,2017.0,179250.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volvo/xc60/209152728
https://www.sauto.cz/osobni/detail/audi/a6/209112273,"Audi A6,
TDI QUATTRO S-LINE, MATRIX",1 999 900 Kč,"2025, 9 800 km, Nafta, Automatická",1999900.0,2025.0,9800.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/audi/a6/209112273
https://www.sauto.cz/osobni/detail/seat/alhambra/208977561,"Seat Alhambra,
2.0TDI DSG STYLE, NAVIGACE",249 900 Kč,"2015, 221 690 km, Nafta, Automatická",249900.0,2015.0,221690.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/seat/alhambra/208977561
https://www.sauto.cz/osobni/detail/audi/q3/208932174,"Audi Q3,
35TDI QUATTRO SPORTBACK, PDC",649 900 Kč,"2021, 92 815 km, Nafta, Automatická",649900.0,2021.0,92815.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/audi/q3/208932174
https://www.sauto.cz/osobni/detail/volvo/c40/209094870,"Volvo C40,
PLUS S. Motor RWD 175 KW AKCE",1 275 000 Kč,"2025, 0 km, Elektro, Automatická",1275000.0,2025.0,0.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/volvo/c40/209094870
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/208913079,"Mercedes-Benz Třídy E,
300de 4MATIC AMG PREMIUM",1 699 900 Kč,"2023, 17 350 km, Hybridní, Automatická",1699900.0,2023.0,17350.0,Hybridní,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/208913079
https://www.sauto.cz/osobni/detail/mercedes-benz/gla/208843593,"Mercedes-Benz GLA,
200d 4M AMG, TAŽNÉ, KEYLESS",1 099 000 Kč,"2024, 10 km, Nafta, Automatická",1099000.0,2024.0,10.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/gla/208843593
https://www.sauto.cz/osobni/detail/volvo/xc60/208842036,"Volvo XC60,
T6 AWD RECHARGE, LED, PANORAMA",949 900 Kč,"2023, 95 510 km, Hybridní, Automatická",949900.0,2023.0,95510.0,Hybridní,Automatická,https://www.sauto.cz/osobni/detail/volvo/xc60/208842036
https://www.sauto.cz/osobni/detail/jaguar/f-type/208771446,"Jaguar F-Type,
V6 250KW COUPE, SPORT VÝFUKY",899 900 Kč,"2018, 55 995 km, Benzín, Automatická",899900.0,2018.0,55995.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/jaguar/f-type/208771446
https://www.sauto.cz/osobni/detail/land-rover/discovery/208732562,"Land Rover Discovery,
TD4 180k 4WD PURE, NAVIGACE",399 900 Kč,"2018, 175 390 km, Nafta, Automatická",399900.0,2018.0,175390.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/land-rover/discovery/208732562
https://www.sauto.cz/osobni/detail/porsche/cayman/208717148,"Porsche Cayman,
GT4, WRAP, KLINE INNOVATION",2 749 900 Kč,"2020, 15 750 km, Benzín, Manuální",2749900.0,2020.0,15750.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/porsche/cayman/208717148
https://www.sauto.cz/osobni/detail/audi/s8/208677755,"Audi S8,
TFSI QUATTRO EXCLUSIVE, NIGHT",829 900 Kč,"2016, 170 965 km, Benzín, Automatická",829900.0,2016.0,170965.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/audi/s8/208677755
https://www.sauto.cz/osobni/detail/audi/rs6/208677746,"Audi RS6,
PERFORMANCE FULL, AKRAPOVIČ",3 699 900 Kč,"2025, 7 800 km, Benzín, Automatická",3699900.0,2025.0,7800.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/audi/rs6/208677746
https://www.sauto.cz/osobni/detail/land-rover/defender/208540964,"Land Rover Defender,
P400 X110, PANORAMA, HEAD-UP",1 349 900 Kč,"2021, 89 675 km, Benzín, Automatická",1349900.0,2021.0,89675.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/land-rover/defender/208540964
https://www.sauto.cz/osobni/detail/mercedes-benz/cle/208367471,"Mercedes-Benz CLE,
300 AMG 4M, WEBASTO, PANORAMA",1 899 900 Kč,"2024, 1 km, Benzín, Automatická",1899900.0,2024.0,1.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/cle/208367471
https://www.sauto.cz/osobni/detail/volkswagen/golf/208366580,"Volkswagen Golf,
R 221kW DSG 4MOTION, ACC",699 900 Kč,"2019, 60 500 km, Benzín, Automatická",699900.0,2019.0,60500.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/golf/208366580
https://www.sauto.cz/osobni/detail/bentley/continental-gt/208324373,"Bentley Continental GT,
V12 BREITLING, AIR, MASÁŽE",2 099 900 Kč,"2016, 52 260 km, Benzín, Automatická",2099900.0,2016.0,52260.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/bentley/continental-gt/208324373
https://www.sauto.cz/osobni/detail/volkswagen/caravelle/208165415,"Volkswagen Caravelle,
2.0 TDI DSG 4MOTION HIGHLINE",899 900 Kč,"2019, 136 475 km, Nafta, Automatická",899900.0,2019.0,136475.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/caravelle/208165415
https://www.sauto.cz/osobni/detail/porsche/cayenne/208039061,"Porsche Cayenne,
TURBO, KERAMICKÉ BRZDY",1 349 900 Kč,"2018, 143 200 km, Benzín, Automatická",1349900.0,2018.0,143200.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/porsche/cayenne/208039061
https://www.sauto.cz/osobni/detail/audi/e-tron-gt/207734428,"Audi e-tron GT,
GT RS QUATTRO, B&O, VZDUCH",1 849 900 Kč,"2022, 1 170 km, Elektro, Automatická",1849900.0,2022.0,1170.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/audi/e-tron-gt/207734428
https://www.sauto.cz/osobni/detail/tesla/model-3/209678421,"Tesla Model 3,
Long Range Dual Motor",449 000 Kč,"2019, 229 085 km, Elektro, Automatická",449000.0,2019.0,229085.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/tesla/model-3/209678421
https://www.sauto.cz/osobni/detail/kia/sportage/209865438,"Kia Sportage,
1.6 T-GDI 2024 automat, záruka",750 000 Kč,"2024, 19 500 km, Benzín, Automatická",750000.0,2024.0,19500.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/kia/sportage/209865438
https://www.sauto.cz/osobni/detail/volkswagen/sharan/209677803,"Volkswagen Sharan,
2.0 TDI DSG, tažné, servisován",255 000 Kč,"2013, 249 400 km, Nafta, Automatická",255000.0,2013.0,249400.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/sharan/209677803
https://www.sauto.cz/osobni/detail/dacia/duster/209791464,"Dacia Duster,
1.0",295 000 Kč,"2020, 33 623 km, Benzín, Manuální",295000.0,2020.0,33623.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/dacia/duster/209791464
https://www.sauto.cz/osobni/detail/opel/zafira/209791467,"Opel Zafira,
1.6",119 000 Kč,"2012, 176 711 km, CNG + benzín, Manuální",119000.0,2012.0,176711.0,Other,Manuální,https://www.sauto.cz/osobni/detail/opel/zafira/209791467
https://www.sauto.cz/osobni/detail/kia/ev3/209169339,"Kia EV3,
EARTH 81,4 kWh, ADAS + V2L",949 000 Kč,"2025, 1 km, Elektro, Automatická",949000.0,2025.0,1.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/kia/ev3/209169339
https://www.sauto.cz/osobni/detail/volkswagen/t-roc/209791470,"Volkswagen T-Roc,
1.6TDI",385 000 Kč,"2020, 73 839 km, Nafta, Manuální",385000.0,2020.0,73839.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/t-roc/209791470
https://www.sauto.cz/osobni/detail/volkswagen/taigo/209863128,"Volkswagen Taigo,
Volkswagen Taigo 1.0 TSI DSG",449 000 Kč,"2022, 46 600 km, Benzín, Automatická",449000.0,2022.0,46600.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/taigo/209863128
https://www.sauto.cz/osobni/detail/dacia/logan/209787750,"Dacia Logan,
1.6i 1.MAJ 7MÍSTNÉ! SPOLEHLIVÉ",69 000 Kč,"2009, 118 540 km, Benzín, Manuální",69000.0,2009.0,118540.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/dacia/logan/209787750
https://www.sauto.cz/osobni/detail/renault/clio/209791539,"Renault Clio,
1.2i 2.MAJ,PĚKNÉ,SPOLEHLIVÉ!",139 000 Kč,"2016, 152 701 km, Benzín, Manuální",139000.0,2016.0,152701.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/renault/clio/209791539
https://www.sauto.cz/osobni/detail/opel/insignia/209014419,"Opel Insignia,
Sports Tourer",379 000 Kč,"2022, 114 301 km, Nafta, Automatická",379000.0,2022.0,114301.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/opel/insignia/209014419
https://www.sauto.cz/osobni/detail/mazda/5/209092266,"Mazda 5,
2,0 D , 7 míst - hezký stav",99 000 Kč,"2010, 234 283 km, Nafta, Manuální",99000.0,2010.0,234283.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/mazda/5/209092266
https://www.sauto.cz/osobni/detail/ford/focus/209722392,"Ford Focus,
ST 2.0 EB 184kw, nehavarováno",335 000 Kč,"2017, 141 000 km, Benzín, Manuální",335000.0,2017.0,141000.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/ford/focus/209722392
https://www.sauto.cz/osobni/detail/skoda/superb/209865426,"Škoda Superb,
2.0,AT",420 000 Kč,"2017, 165 509 km, Nafta, Automatická",420000.0,2017.0,165509.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/skoda/superb/209865426
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-b/209865423,"Mercedes-Benz Třídy B,
1.7",90 000 Kč,"2010, 209 477 km, Benzín, Manuální",90000.0,2010.0,209477.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-b/209865423
https://www.sauto.cz/osobni/detail/volkswagen/passat/209865420,"Volkswagen Passat,
2.0TDi,AT,xenon,kůže",90 000 Kč,"2010, 285 791 km, Nafta, Automatická",90000.0,2010.0,285791.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/passat/209865420
https://www.sauto.cz/osobni/detail/hyundai/ix20/209865417,"Hyundai ix20,
1.4 i,ČR,AC,el. výbava",130 000 Kč,"2013, 141 721 km, Benzín, Manuální",130000.0,2013.0,141721.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/hyundai/ix20/209865417
https://www.sauto.cz/osobni/detail/renault/thalia/209865414,"Renault Thalia,
1.2",29 000 Kč,"2006, 160 699 km, Benzín, Manuální",29000.0,2006.0,160699.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/renault/thalia/209865414
https://www.sauto.cz/osobni/detail/ford/focus/209865411,"Ford Focus,
1.6 Ti-VCT",125 000 Kč,"2011, 178 487 km, Benzín, Manuální",125000.0,2011.0,178487.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/ford/focus/209865411
https://www.sauto.cz/osobni/detail/seat/leon/209865408,"Seat Leon,
1.4i,STK11/27",50 000 Kč,"2008, 198 865 km, Benzín, Manuální",50000.0,2008.0,198865.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/seat/leon/209865408
